motif,pred
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.47232723236083984
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.4399070739746094
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc,-0.14502429962158203
Neu5Ac(b2-6)GalNAc,-0.2745933532714844
Fuc(a1-3)GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc,-0.10217571258544922
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.3455190658569336
Gal(b1-4)GlcNAc6S,-0.05973625183105469
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)GalNAc(b1-3)Gal(b1-4)Glc,-0.24399757385253906
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.16270065307617188
Fuc(a1-2)Gal6S,-0.1216115951538086
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man,-0.1346111297607422
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc,0.3426933288574219
Fuc(a1-2)[Gal(a1-3)]Gal(b1-3)GlcNAc,-0.09101104736328125
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)GalNAc,-0.1085500717163086
GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc,0.3655376434326172
Gal(b1-4)GalNAc(b1-3)Gal(b1-4)GlcNAc,-0.13684940338134766
Gal(b1-4)[Fuc2Me(a1-3)]GlcNAc(b1-3)Gal,0.05135822296142578
GlcA(b1-6)Gal,-0.06528377532958984
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.5878114700317383
Neu5Ac(b1-6)GalNAc,-0.2830543518066406
Fuc(a1-2)Gal(b1-4)Fuc(a1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc,0.6328840255737305
Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc,0.5488748550415039
Man(b1-4)GlcNAc,-0.1576366424560547
